  197.00  1098.9401  1076.0822  1007.4888   893.1022   732.8305   526.5542   274.1335
  198.00  1099.1383  1076.2736  1007.6605   893.2426   732.9301   526.6061   274.1343
  199.00  1099.3319  1076.4607  1007.8283   893.3798   733.0273   526.6568   274.1350
  200.00  1099.5210  1076.6434  1007.9922   893.5137   733.1223   526.7063   274.1358
  201.00  1099.7057  1076.8219  1008.1523   893.6446   733.2151   526.7547   274.1365
  202.00  1099.8862  1076.9962  1008.3088   893.7725   733.3057   526.8020   274.1372
  203.00  1100.0625  1077.1665  1008.4615   893.8974   733.3943   526.8481   274.1379
  204.00  1100.2347  1077.3329  1008.6108   894.0194   733.4807   526.8933   274.1385
  205.00  1100.4029  1077.4954  1008.7566   894.1386   733.5652   526.9373   274.1392
  206.00  1100.5672  1077.6541  1008.8990   894.2550   733.6478   526.9804   274.1398
  207.00  1100.7277  1077.8092  1009.0381   894.3687   733.7284   527.0224   274.1404
  208.00  1100.8845  1077.9607  1009.1740   894.4798   733.8071   527.0635   274.1410
  209.00  1101.0377  1078.1087  1009.3067   894.5883   733.8840   527.1036   274.1416
  210.00  1101.1873  1078.2532  1009.4364   894.6943   733.9592   527.1428   274.1422
  211.00  1101.3335  1078.3944  1009.5631   894.7979   734.0326   527.1811   274.1428
  212.00  1101.4763  1078.5324  1009.6868   894.8990   734.1043   527.2185   274.1433
  213.00  1101.6157  1078.6671  1009.8077   894.9978   734.1744   527.2550   274.1439
  214.00  1101.7520  1078.7987  1009.9258   895.0943   734.2428   527.2907   274.1444
  215.00  1101.8851  1078.9273  1010.0411   895.1886   734.3096   527.3255   274.1449
  216.00  1102.0151  1079.0529  1010.1538   895.2807   734.3749   527.3596   274.1454
  217.00  1102.1421  1079.1756  1010.2638   895.3707   734.4387   527.3929   274.1459
  218.00  1102.2661  1079.2954  1010.3714   895.4586   734.5010   527.4254   274.1464
  219.00  1102.3873  1079.4125  1010.4764   895.5445   734.5619   527.4571   274.1469
  220.00  1102.5057  1079.5269  1010.5790   895.6283   734.6213   527.4881   274.1473
  221.00  1102.6213  1079.6386  1010.6792   895.7102   734.6794   527.5184   274.1478
  222.00  1102.7343  1079.7477  1010.7771   895.7903   734.7361   527.5480   274.1482
  223.00  1102.8446  1079.8543  1010.8727   895.8684   734.7915   527.5769   274.1486
  224.00  1102.9524  1079.9585  1010.9661   895.9448   734.8457   527.6051   274.1491
  225.00  1103.0577  1080.0602  1011.0574   896.0194   734.8986   527.6327   274.1495
  226.00  1103.1606  1080.1595  1011.1465   896.0923   734.9502   527.6596   274.1499
  227.00  1103.2610  1080.2566  1011.2336   896.1635   735.0007   527.6860   274.1502
  228.00  1103.3592  1080.3514  1011.3187   896.2330   735.0500   527.7117   274.1506
  229.00  1103.4550  1080.4441  1011.4018   896.3009   735.0981   527.7368   274.1510
  230.00  1103.5487  1080.5345  1011.4829   896.3673   735.1452   527.7613   274.1514
  231.00  1103.6402  1080.6229  1011.5622   896.4321   735.1911   527.7853   274.1517
  232.00  1103.7296  1080.7093  1011.6397   896.4954   735.2360   527.8087   274.1521
  233.00  1103.8169  1080.7936  1011.7153   896.5573   735.2798   527.8316   274.1524
  234.00  1103.9021  1080.8760  1011.7892   896.6177   735.3227   527.8539   274.1527
  235.00  1103.9854  1080.9565  1011.8614   896.6767   735.3645   527.8757   274.1531
  236.00  1104.0668  1081.0351  1011.9320   896.7343   735.4054   527.8970   274.1534
  237.00  1104.1463  1081.1119  1012.0009   896.7907   735.4453   527.9178   274.1537
  238.00  1104.2239  1081.1869  1012.0682   896.8457   735.4843   527.9382   274.1540
  239.00  1104.2998  1081.2602  1012.1339   896.8994   735.5224   527.9581   274.1543
  240.00  1104.3739  1081.3317  1012.1981   896.9519   735.5596   527.9775   274.1546
  241.00  1104.4463  1081.4017  1012.2608   897.0032   735.5959   527.9964   274.1548
  242.00  1104.5170  1081.4700  1012.3221   897.0533   735.6315   528.0149   274.1551
  243.00  1104.5860  1081.5367  1012.3820   897.1022   735.6661   528.0330   274.1554
  244.00  1104.6535  1081.6019  1012.4404   897.1500   735.7000   528.0507   274.1556
  245.00  1104.7194  1081.6656  1012.4976   897.1967   735.7331   528.0680   274.1559
  246.00  1104.7838  1081.7278  1012.5534   897.2423   735.7655   528.0848   274.1561
  247.00  1104.8467  1081.7885  1012.6079   897.2869   735.7970   528.1013   274.1564
  248.00  1104.9081  1081.8479  1012.6611   897.3304   735.8279   528.1174   274.1566
  249.00  1104.9681  1081.9058  1012.7131   897.3729   735.8580   528.1331   274.1569
  250.00  1105.0268  1081.9625  1012.7639   897.4144   735.8875   528.1485   274.1571
  251.00  1105.0840  1082.0178  1012.8135   897.4550   735.9162   528.1635   274.1573
  252.00  1105.1400  1082.0718  1012.8620   897.4946   735.9443   528.1781   274.1575
  253.00  1105.1946  1082.1246  1012.9094   897.5333   735.9718   528.1924   274.1577
  254.00  1105.2480  1082.1762  1012.9556   897.5712   735.9986   528.2064   274.1579
  255.00  1105.3001  1082.2266  1013.0008   897.6081   736.0248   528.2201   274.1581
  256.00  1105.3511  1082.2758  1013.0450   897.6442   736.0504   528.2334   274.1583
  257.00  1105.4008  1082.3238  1013.0881   897.6794   736.0753   528.2464   274.1585
  258.00  1105.4494  1082.3708  1013.1302   897.7139   736.0998   528.2592   274.1587
  259.00  1105.4969  1082.4167  1013.1714   897.7475   736.1236   528.2716   274.1589
  260.00  1105.5433  1082.4615  1013.2116   897.7804   736.1469   528.2838   274.1591
  261.00  1105.5886  1082.5052  1013.2508   897.8125   736.1696   528.2956   274.1593
  262.00  1105.6328  1082.5480  1013.2892   897.8438   736.1919   528.3072   274.1594
  263.00  1105.6761  1082.5898  1013.3267   897.8745   736.2136   528.3185   274.1596
  264.00  1105.7183  1082.6306  1013.3633   897.9044   736.2348   528.3296   274.1598
  265.00  1105.7595  1082.6704  1013.3990   897.9336   736.2555   528.3404   274.1599
  266.00  1105.7998  1082.7093  1013.4339   897.9621   736.2758   528.3510   274.1601
  267.00  1105.8392  1082.7474  1013.4680   897.9900   736.2955   528.3613   274.1602
  268.00  1105.8777  1082.7845  1013.5014   898.0173   736.3148   528.3713   274.1604
  269.00  1105.9152  1082.8208  1013.5339   898.0439   736.3337   528.3812   274.1605
  270.00  1105.9519  1082.8563  1013.5657   898.0699   736.3521   528.3908   274.1607
  271.00  1105.9878  1082.8909  1013.5968   898.0953   736.3701   528.4002   274.1608
  272.00  1106.0228  1082.9247  1013.6271   898.1201   736.3877   528.4094   274.1609
  273.00  1106.0570  1082.9578  1013.6568   898.1443   736.4049   528.4183   274.1611
  274.00  1106.0904  1082.9900  1013.6857   898.1680   736.4217   528.4271   274.1612
  275.00  1106.1230  1083.0216  1013.7140   898.1911   736.4381   528.4356   274.1613
  276.00  1106.1549  1083.0524  1013.7417   898.2137   736.4541   528.4440   274.1615
  277.00  1106.1860  1083.0825  1013.7686   898.2358   736.4697   528.4521   274.1616
  278.00  1106.2165  1083.1118  1013.7950   898.2573   736.4850   528.4601   274.1617
  279.00  1106.2462  1083.1406  1013.8208   898.2784   736.4999   528.4679   274.1618
  280.00  1106.2752  1083.1686  1013.8459   898.2989   736.5145   528.4755   274.1619
  281.00  1106.3036  1083.1960  1013.8705   898.3190   736.5287   528.4829   274.1620
  282.00  1106.3313  1083.2228  1013.8945   898.3387   736.5427   528.4902   274.1621
  283.00  1106.3583  1083.2489  1013.9180   898.3578   736.5562   528.4973   274.1622
  284.00  1106.3848  1083.2744  1013.9409   898.3766   736.5695   528.5042   274.1623
  285.00  1106.4106  1083.2994  1013.9633   898.3948   736.5825   528.5109   274.1624
  286.00  1106.4358  1083.3238  1013.9851   898.4127   736.5952   528.5175   274.1625
  287.00  1106.4605  1083.3476  1014.0065   898.4302   736.6075   528.5240   274.1626
  288.00  1106.4845  1083.3708  1014.0273   898.4472   736.6196   528.5303   274.1627
  289.00  1106.5080  1083.3935  1014.0477   898.4639   736.6314   528.5365   274.1628
